pair_id,left_image_id,right_image_id,left_identity,right_identity,pair_type,label,valid,similarity_score,prediction,error_reason
pair_00026162,Norah_Jones/Norah_Jones_0011,Rubens_Barrichello/Rubens_Barrichello_0006,Norah_Jones,Rubens_Barrichello,impostor,0,1,0.0597157553,0,
pair_00026163,Norah_Jones/Norah_Jones_0011,Tony_Blair/Tony_Blair_0016,Norah_Jones,Tony_Blair,impostor,0,1,0.0677977949,0,
pair_00026164,Norah_Jones/Norah_Jones_0012,Pete_Sampras/Pete_Sampras_0019,Norah_Jones,Pete_Sampras,impostor,0,1,-0.0208502337,0,
pair_00026165,Norah_Jones/Norah_Jones_0012,Spencer_Abraham/Spencer_Abraham_0017,Norah_Jones,Spencer_Abraham,impostor,0,1,0.0444208570,0,
pair_00026166,Norah_Jones/Norah_Jones_0012,Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0006,Norah_Jones,Taha_Yassin_Ramadan,impostor,0,1,0.0741279721,0,
pair_00026167,Norah_Jones/Norah_Jones_0012,Tang_Jiaxuan/Tang_Jiaxuan_0007,Norah_Jones,Tang_Jiaxuan,impostor,0,1,-0.0075082406,0,
pair_00026168,Norah_Jones/Norah_Jones_0012,Tom_Cruise/Tom_Cruise_0004,Norah_Jones,Tom_Cruise,impostor,0,1,-0.0015155040,0,
pair_00026169,Norah_Jones/Norah_Jones_0012,Tom_Hanks/Tom_Hanks_0008,Norah_Jones,Tom_Hanks,impostor,0,1,0.0377853662,0,
pair_00026170,Norah_Jones/Norah_Jones_0012,Venus_Williams/Venus_Williams_0005,Norah_Jones,Venus_Williams,impostor,0,1,0.0222572405,0,
pair_00026171,Norah_Jones/Norah_Jones_0013,Paul_Burrell/Paul_Burrell_0001,Norah_Jones,Paul_Burrell,impostor,0,1,-0.0097011076,0,
pair_00026172,Norah_Jones/Norah_Jones_0013,Pete_Sampras/Pete_Sampras_0016,Norah_Jones,Pete_Sampras,impostor,0,1,-0.0006499458,0,
pair_00026173,Norah_Jones/Norah_Jones_0013,Sergey_Lavrov/Sergey_Lavrov_0008,Norah_Jones,Sergey_Lavrov,impostor,0,1,0.0346799791,0,
pair_00026174,Norah_Jones/Norah_Jones_0013,Trent_Lott/Trent_Lott_0007,Norah_Jones,Trent_Lott,impostor,0,1,0.0289521478,0,
pair_00026175,Norah_Jones/Norah_Jones_0013,Wen_Jiabao/Wen_Jiabao_0001,Norah_Jones,Wen_Jiabao,impostor,0,1,-0.0411581025,0,
pair_00026176,Norah_Jones/Norah_Jones_0014,Renee_Zellweger/Renee_Zellweger_0014,Norah_Jones,Renee_Zellweger,impostor,0,1,0.0703889430,0,
pair_00026177,Norah_Jones/Norah_Jones_0014,Richard_Gere/Richard_Gere_0005,Norah_Jones,Richard_Gere,impostor,0,1,0.0459229015,0,
pair_00026178,Norah_Jones/Norah_Jones_0014,Tom_Daschle/Tom_Daschle_0010,Norah_Jones,Tom_Daschle,impostor,0,1,-0.0118682943,0,
pair_00026179,Norah_Jones/Norah_Jones_0014,Tommy_Thompson/Tommy_Thompson_0002,Norah_Jones,Tommy_Thompson,impostor,0,1,-0.0243278854,0,
pair_00026180,Norah_Jones/Norah_Jones_0015,Queen_Elizabeth_II/Queen_Elizabeth_II_0007,Norah_Jones,Queen_Elizabeth_II,impostor,0,1,-0.0759274513,0,
pair_00026181,Norah_Jones/Norah_Jones_0015,Tim_Henman/Tim_Henman_0014,Norah_Jones,Tim_Henman,impostor,0,1,-0.0224876441,0,
pair_00026182,Norah_Jones/Norah_Jones_0015,Tom_Cruise/Tom_Cruise_0002,Norah_Jones,Tom_Cruise,impostor,0,1,-0.0777684525,0,
pair_00026183,Norah_Jones/Norah_Jones_0015,Tom_Cruise/Tom_Cruise_0006,Norah_Jones,Tom_Cruise,impostor,0,1,-0.0683932900,0,
pair_00026184,Paradorn_Srichaphan/Paradorn_Srichaphan_0001,Richard_Gephardt/Richard_Gephardt_0011,Paradorn_Srichaphan,Richard_Gephardt,impostor,0,1,-0.0447131991,0,
pair_00026185,Paradorn_Srichaphan/Paradorn_Srichaphan_0001,Tommy_Franks/Tommy_Franks_0010,Paradorn_Srichaphan,Tommy_Franks,impostor,0,1,0.0287853815,0,
pair_00026186,Paradorn_Srichaphan/Paradorn_Srichaphan_0001,Vladimir_Putin/Vladimir_Putin_0047,Paradorn_Srichaphan,Vladimir_Putin,impostor,0,1,0.1054317653,0,
pair_00026187,Paradorn_Srichaphan/Paradorn_Srichaphan_0002,Paul_Burrell/Paul_Burrell_0009,Paradorn_Srichaphan,Paul_Burrell,impostor,0,1,-0.0142046623,0,
pair_00026188,Paradorn_Srichaphan/Paradorn_Srichaphan_0002,Roger_Federer/Roger_Federer_0013,Paradorn_Srichaphan,Roger_Federer,impostor,0,1,-0.0067536868,0,
pair_00026189,Paradorn_Srichaphan/Paradorn_Srichaphan_0002,Spencer_Abraham/Spencer_Abraham_0012,Paradorn_Srichaphan,Spencer_Abraham,impostor,0,1,0.1393837333,1,
pair_00026190,Paradorn_Srichaphan/Paradorn_Srichaphan_0002,Tom_Hanks/Tom_Hanks_0004,Paradorn_Srichaphan,Tom_Hanks,impostor,0,1,-0.0645386651,0,
pair_00026191,Paradorn_Srichaphan/Paradorn_Srichaphan_0002,Tommy_Thompson/Tommy_Thompson_0002,Paradorn_Srichaphan,Tommy_Thompson,impostor,0,1,-0.0824585781,0,
pair_00026192,Paradorn_Srichaphan/Paradorn_Srichaphan_0002,Winona_Ryder/Winona_Ryder_0024,Paradorn_Srichaphan,Winona_Ryder,impostor,0,1,0.0752796382,0,
pair_00026193,Paradorn_Srichaphan/Paradorn_Srichaphan_0003,Pierce_Brosnan/Pierce_Brosnan_0013,Paradorn_Srichaphan,Pierce_Brosnan,impostor,0,1,0.0159638003,0,
pair_00026194,Paradorn_Srichaphan/Paradorn_Srichaphan_0003,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0025,Paradorn_Srichaphan,Recep_Tayyip_Erdogan,impostor,0,1,-0.0172879025,0,
pair_00026195,Paradorn_Srichaphan/Paradorn_Srichaphan_0003,Renee_Zellweger/Renee_Zellweger_0009,Paradorn_Srichaphan,Renee_Zellweger,impostor,0,1,0.0241711382,0,
pair_00026196,Paradorn_Srichaphan/Paradorn_Srichaphan_0003,Rubens_Barrichello/Rubens_Barrichello_0009,Paradorn_Srichaphan,Rubens_Barrichello,impostor,0,1,0.0802764893,0,
pair_00026197,Paradorn_Srichaphan/Paradorn_Srichaphan_0003,Serena_Williams/Serena_Williams_0025,Paradorn_Srichaphan,Serena_Williams,impostor,0,1,-0.0746589079,0,
pair_00026198,Paradorn_Srichaphan/Paradorn_Srichaphan_0003,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0011,Paradorn_Srichaphan,Sergio_Vieira_De_Mello,impostor,0,1,-0.0022784490,0,
pair_00026199,Paradorn_Srichaphan/Paradorn_Srichaphan_0003,Walter_Mondale/Walter_Mondale_0004,Paradorn_Srichaphan,Walter_Mondale,impostor,0,1,-0.0078154523,0,
pair_00026200,Paradorn_Srichaphan/Paradorn_Srichaphan_0004,Paul_Bremer/Paul_Bremer_0013,Paradorn_Srichaphan,Paul_Bremer,impostor,0,1,-0.0086085899,0,
pair_00026201,Paradorn_Srichaphan/Paradorn_Srichaphan_0005,Pete_Sampras/Pete_Sampras_0018,Paradorn_Srichaphan,Pete_Sampras,impostor,0,1,0.0784597546,0,
pair_00026202,Paradorn_Srichaphan/Paradorn_Srichaphan_0005,Ricardo_Lagos/Ricardo_Lagos_0012,Paradorn_Srichaphan,Ricardo_Lagos,impostor,0,1,0.0147685707,0,
pair_00026203,Paradorn_Srichaphan/Paradorn_Srichaphan_0005,Roh_Moo-hyun/Roh_Moo-hyun_0004,Paradorn_Srichaphan,Roh_Moo-hyun,impostor,0,1,0.0991367996,0,
pair_00026204,Paradorn_Srichaphan/Paradorn_Srichaphan_0005,Salma_Hayek/Salma_Hayek_0010,Paradorn_Srichaphan,Salma_Hayek,impostor,0,1,0.0196660236,0,
pair_00026205,Paradorn_Srichaphan/Paradorn_Srichaphan_0006,Tom_Ridge/Tom_Ridge_0006,Paradorn_Srichaphan,Tom_Ridge,impostor,0,1,0.0817359462,0,
pair_00026206,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Renee_Zellweger/Renee_Zellweger_0006,Paradorn_Srichaphan,Renee_Zellweger,impostor,0,1,0.0394430868,0,
pair_00026207,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Spencer_Abraham/Spencer_Abraham_0002,Paradorn_Srichaphan,Spencer_Abraham,impostor,0,1,0.0557423271,0,
pair_00026208,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Tom_Hanks/Tom_Hanks_0008,Paradorn_Srichaphan,Tom_Hanks,impostor,0,1,0.0609953143,0,
pair_00026209,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Vicente_Fox/Vicente_Fox_0002,Paradorn_Srichaphan,Vicente_Fox,impostor,0,1,0.0095055150,0,
pair_00026210,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Vladimir_Putin/Vladimir_Putin_0022,Paradorn_Srichaphan,Vladimir_Putin,impostor,0,1,0.0429201350,0,
pair_00026211,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Vladimir_Putin/Vladimir_Putin_0049,Paradorn_Srichaphan,Vladimir_Putin,impostor,0,1,0.0682202652,0,
pair_00026212,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Wen_Jiabao/Wen_Jiabao_0001,Paradorn_Srichaphan,Wen_Jiabao,impostor,0,1,-0.0570377000,0,
pair_00026213,Paradorn_Srichaphan/Paradorn_Srichaphan_0007,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0012,Paradorn_Srichaphan,Yoriko_Kawaguchi,impostor,0,1,0.0343032628,0,
pair_00026214,Paradorn_Srichaphan/Paradorn_Srichaphan_0008,Tim_Henman/Tim_Henman_0003,Paradorn_Srichaphan,Tim_Henman,impostor,0,1,0.0950284526,0,
pair_00026215,Paradorn_Srichaphan/Paradorn_Srichaphan_0008,Vladimir_Putin/Vladimir_Putin_0011,Paradorn_Srichaphan,Vladimir_Putin,impostor,0,1,0.1025218740,0,
pair_00026216,Paradorn_Srichaphan/Paradorn_Srichaphan_0009,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0007,Paradorn_Srichaphan,Yoriko_Kawaguchi,impostor,0,1,0.0463389754,0,
pair_00026217,Paradorn_Srichaphan/Paradorn_Srichaphan_0009,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0013,Paradorn_Srichaphan,Yoriko_Kawaguchi,impostor,0,1,-0.0020026583,0,
pair_00026218,Paradorn_Srichaphan/Paradorn_Srichaphan_0010,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paradorn_Srichaphan,Paul_Wolfowitz,impostor,0,1,-0.0786570981,0,
pair_00026219,Paradorn_Srichaphan/Paradorn_Srichaphan_0010,Pete_Sampras/Pete_Sampras_0004,Paradorn_Srichaphan,Pete_Sampras,impostor,0,1,0.1140632033,0,
pair_00026220,Paradorn_Srichaphan/Paradorn_Srichaphan_0010,Richard_Gere/Richard_Gere_0010,Paradorn_Srichaphan,Richard_Gere,impostor,0,1,-0.0227221437,0,
pair_00026221,Paradorn_Srichaphan/Paradorn_Srichaphan_0010,Roger_Federer/Roger_Federer_0009,Paradorn_Srichaphan,Roger_Federer,impostor,0,1,-0.1432103664,0,
pair_00026222,Paradorn_Srichaphan/Paradorn_Srichaphan_0010,Tom_Daschle/Tom_Daschle_0002,Paradorn_Srichaphan,Tom_Daschle,impostor,0,1,-0.0455228686,0,
pair_00026223,Paul_Bremer/Paul_Bremer_0001,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0027,Paul_Bremer,Recep_Tayyip_Erdogan,impostor,0,1,-0.0516191721,0,
pair_00026224,Paul_Bremer/Paul_Bremer_0001,Richard_Gere/Richard_Gere_0001,Paul_Bremer,Richard_Gere,impostor,0,1,-0.0107855201,0,
pair_00026225,Paul_Bremer/Paul_Bremer_0001,Tang_Jiaxuan/Tang_Jiaxuan_0008,Paul_Bremer,Tang_Jiaxuan,impostor,0,1,-0.0119325332,0,
pair_00026226,Paul_Bremer/Paul_Bremer_0001,Tom_Cruise/Tom_Cruise_0008,Paul_Bremer,Tom_Cruise,impostor,0,1,0.1038018316,0,
pair_00026227,Paul_Bremer/Paul_Bremer_0002,Wen_Jiabao/Wen_Jiabao_0010,Paul_Bremer,Wen_Jiabao,impostor,0,1,-0.0039308043,0,
pair_00026228,Paul_Bremer/Paul_Bremer_0003,Paul_Burrell/Paul_Burrell_0009,Paul_Bremer,Paul_Burrell,impostor,0,1,0.0844320059,0,
pair_00026229,Paul_Bremer/Paul_Bremer_0003,Spencer_Abraham/Spencer_Abraham_0013,Paul_Bremer,Spencer_Abraham,impostor,0,1,0.1603790820,1,
pair_00026230,Paul_Bremer/Paul_Bremer_0003,Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0010,Paul_Bremer,Taha_Yassin_Ramadan,impostor,0,1,0.0475960486,0,
pair_00026231,Paul_Bremer/Paul_Bremer_0004,Paul_Wolfowitz/Paul_Wolfowitz_0010,Paul_Bremer,Paul_Wolfowitz,impostor,0,1,0.0728728399,0,
pair_00026232,Paul_Bremer/Paul_Bremer_0004,Tom_Daschle/Tom_Daschle_0004,Paul_Bremer,Tom_Daschle,impostor,0,1,-0.0225060023,0,
pair_00026233,Paul_Bremer/Paul_Bremer_0004,Vicente_Fox/Vicente_Fox_0004,Paul_Bremer,Vicente_Fox,impostor,0,1,0.0637481362,0,
pair_00026234,Paul_Bremer/Paul_Bremer_0006,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0009,Paul_Bremer,Sergio_Vieira_De_Mello,impostor,0,1,0.1238782480,0,
pair_00026235,Paul_Bremer/Paul_Bremer_0007,Rudolph_Giuliani/Rudolph_Giuliani_0010,Paul_Bremer,Rudolph_Giuliani,impostor,0,1,0.0371619239,0,
pair_00026236,Paul_Bremer/Paul_Bremer_0007,Rudolph_Giuliani/Rudolph_Giuliani_0018,Paul_Bremer,Rudolph_Giuliani,impostor,0,1,0.0375380740,0,
pair_00026237,Paul_Bremer/Paul_Bremer_0008,Silvio_Berlusconi/Silvio_Berlusconi_0020,Paul_Bremer,Silvio_Berlusconi,impostor,0,1,0.0421194918,0,
pair_00026238,Paul_Bremer/Paul_Bremer_0009,Tommy_Thompson/Tommy_Thompson_0002,Paul_Bremer,Tommy_Thompson,impostor,0,1,0.0923968777,0,
pair_00026239,Paul_Bremer/Paul_Bremer_0010,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0024,Paul_Bremer,Recep_Tayyip_Erdogan,impostor,0,1,-0.0690635592,0,
pair_00026240,Paul_Bremer/Paul_Bremer_0010,Renee_Zellweger/Renee_Zellweger_0007,Paul_Bremer,Renee_Zellweger,impostor,0,1,-0.0991802216,0,
pair_00026241,Paul_Bremer/Paul_Bremer_0010,Rudolph_Giuliani/Rudolph_Giuliani_0002,Paul_Bremer,Rudolph_Giuliani,impostor,0,1,-0.0050814394,0,
pair_00026242,Paul_Bremer/Paul_Bremer_0010,Salma_Hayek/Salma_Hayek_0002,Paul_Bremer,Salma_Hayek,impostor,0,1,-0.0373387821,0,
pair_00026243,Paul_Bremer/Paul_Bremer_0011,Tommy_Franks/Tommy_Franks_0008,Paul_Bremer,Tommy_Franks,impostor,0,1,0.0115812700,0,
pair_00026244,Paul_Bremer/Paul_Bremer_0011,Walter_Mondale/Walter_Mondale_0006,Paul_Bremer,Walter_Mondale,impostor,0,1,0.0962725729,0,
pair_00026245,Paul_Bremer/Paul_Bremer_0012,Pete_Sampras/Pete_Sampras_0016,Paul_Bremer,Pete_Sampras,impostor,0,1,0.0238480046,0,
pair_00026246,Paul_Bremer/Paul_Bremer_0012,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0002,Paul_Bremer,Sergio_Vieira_De_Mello,impostor,0,1,0.0507969335,0,
pair_00026247,Paul_Bremer/Paul_Bremer_0013,Rudolph_Giuliani/Rudolph_Giuliani_0016,Paul_Bremer,Rudolph_Giuliani,impostor,0,1,-0.0593646392,0,
pair_00026248,Paul_Bremer/Paul_Bremer_0014,Ricardo_Lagos/Ricardo_Lagos_0014,Paul_Bremer,Ricardo_Lagos,impostor,0,1,0.0128077567,0,
pair_00026249,Paul_Bremer/Paul_Bremer_0014,Roger_Federer/Roger_Federer_0012,Paul_Bremer,Roger_Federer,impostor,0,1,-0.0380858667,0,
pair_00026250,Paul_Bremer/Paul_Bremer_0014,Silvio_Berlusconi/Silvio_Berlusconi_0015,Paul_Bremer,Silvio_Berlusconi,impostor,0,1,-0.0045553017,0,
pair_00026251,Paul_Bremer/Paul_Bremer_0014,Silvio_Berlusconi/Silvio_Berlusconi_0030,Paul_Bremer,Silvio_Berlusconi,impostor,0,1,0.0394444317,0,
pair_00026252,Paul_Bremer/Paul_Bremer_0014,Vladimir_Putin/Vladimir_Putin_0029,Paul_Bremer,Vladimir_Putin,impostor,0,1,0.0766706988,0,
pair_00026253,Paul_Bremer/Paul_Bremer_0015,Rubens_Barrichello/Rubens_Barrichello_0003,Paul_Bremer,Rubens_Barrichello,impostor,0,1,0.0478534624,0,
pair_00026254,Paul_Bremer/Paul_Bremer_0016,Rudolph_Giuliani/Rudolph_Giuliani_0018,Paul_Bremer,Rudolph_Giuliani,impostor,0,1,-0.0286743436,0,
pair_00026255,Paul_Bremer/Paul_Bremer_0016,Walter_Mondale/Walter_Mondale_0006,Paul_Bremer,Walter_Mondale,impostor,0,1,0.0341939032,0,
pair_00026256,Paul_Bremer/Paul_Bremer_0016,Winona_Ryder/Winona_Ryder_0013,Paul_Bremer,Winona_Ryder,impostor,0,1,0.0727404505,0,
pair_00026257,Paul_Bremer/Paul_Bremer_0018,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0016,Paul_Bremer,Recep_Tayyip_Erdogan,impostor,0,1,-0.0414422117,0,
pair_00026258,Paul_Bremer/Paul_Bremer_0018,Tiger_Woods/Tiger_Woods_0004,Paul_Bremer,Tiger_Woods,impostor,0,1,0.0492299721,0,
pair_00026259,Paul_Bremer/Paul_Bremer_0018,Tony_Blair/Tony_Blair_0109,Paul_Bremer,Tony_Blair,impostor,0,1,0.0734223649,0,
pair_00026260,Paul_Bremer/Paul_Bremer_0018,Winona_Ryder/Winona_Ryder_0005,Paul_Bremer,Winona_Ryder,impostor,0,1,-0.0000675973,0,
pair_00026261,Paul_Bremer/Paul_Bremer_0018,Yoriko_Kawaguchi/Yoriko_Kawaguchi_0014,Paul_Bremer,Yoriko_Kawaguchi,impostor,0,1,0.0537156463,0,
pair_00026262,Paul_Bremer/Paul_Bremer_0019,Renee_Zellweger/Renee_Zellweger_0007,Paul_Bremer,Renee_Zellweger,impostor,0,1,-0.0772785172,0,
pair_00026263,Paul_Bremer/Paul_Bremer_0019,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0003,Paul_Bremer,Sergio_Vieira_De_Mello,impostor,0,1,0.0305130929,0,
pair_00026264,Paul_Burrell/Paul_Burrell_0001,Roger_Federer/Roger_Federer_0005,Paul_Burrell,Roger_Federer,impostor,0,1,0.1053003520,0,
pair_00026265,Paul_Burrell/Paul_Burrell_0001,Saddam_Hussein/Saddam_Hussein_0014,Paul_Burrell,Saddam_Hussein,impostor,0,1,0.0525618121,0,
pair_00026266,Paul_Burrell/Paul_Burrell_0001,Trent_Lott/Trent_Lott_0008,Paul_Burrell,Trent_Lott,impostor,0,1,0.0148792043,0,
pair_00026267,Paul_Burrell/Paul_Burrell_0002,Renee_Zellweger/Renee_Zellweger_0015,Paul_Burrell,Renee_Zellweger,impostor,0,1,0.0491875783,0,
pair_00026268,Paul_Burrell/Paul_Burrell_0002,Richard_Myers/Richard_Myers_0001,Paul_Burrell,Richard_Myers,impostor,0,1,0.0436734259,0,
pair_00026269,Paul_Burrell/Paul_Burrell_0002,Rubens_Barrichello/Rubens_Barrichello_0001,Paul_Burrell,Rubens_Barrichello,impostor,0,1,0.0547376201,0,
pair_00026270,Paul_Burrell/Paul_Burrell_0002,Sergey_Lavrov/Sergey_Lavrov_0008,Paul_Burrell,Sergey_Lavrov,impostor,0,1,0.0120914364,0,
pair_00026271,Paul_Burrell/Paul_Burrell_0002,Taha_Yassin_Ramadan/Taha_Yassin_Ramadan_0009,Paul_Burrell,Taha_Yassin_Ramadan,impostor,0,1,-0.0569594279,0,
pair_00026272,Paul_Burrell/Paul_Burrell_0002,Tang_Jiaxuan/Tang_Jiaxuan_0007,Paul_Burrell,Tang_Jiaxuan,impostor,0,1,-0.0276448876,0,
pair_00026273,Paul_Burrell/Paul_Burrell_0002,Trent_Lott/Trent_Lott_0012,Paul_Burrell,Trent_Lott,impostor,0,1,0.0676552802,0,
pair_00026274,Paul_Burrell/Paul_Burrell_0003,Richard_Myers/Richard_Myers_0017,Paul_Burrell,Richard_Myers,impostor,0,1,-0.0457676575,0,
pair_00026275,Paul_Burrell/Paul_Burrell_0003,Roger_Federer/Roger_Federer_0009,Paul_Burrell,Roger_Federer,impostor,0,1,0.1609275937,1,
pair_00026276,Paul_Burrell/Paul_Burrell_0003,Saddam_Hussein/Saddam_Hussein_0022,Paul_Burrell,Saddam_Hussein,impostor,0,1,0.0786513314,0,
pair_00026277,Paul_Burrell/Paul_Burrell_0003,Silvio_Berlusconi/Silvio_Berlusconi_0016,Paul_Burrell,Silvio_Berlusconi,impostor,0,1,-0.0140277371,0,
pair_00026278,Paul_Burrell/Paul_Burrell_0003,Tom_Ridge/Tom_Ridge_0006,Paul_Burrell,Tom_Ridge,impostor,0,1,0.0546540543,0,
pair_00026279,Paul_Burrell/Paul_Burrell_0004,Ricardo_Lagos/Ricardo_Lagos_0013,Paul_Burrell,Ricardo_Lagos,impostor,0,1,0.0442666039,0,
pair_00026280,Paul_Burrell/Paul_Burrell_0004,Richard_Gere/Richard_Gere_0006,Paul_Burrell,Richard_Gere,impostor,0,1,0.1050262675,0,
pair_00026281,Paul_Burrell/Paul_Burrell_0004,Tom_Cruise/Tom_Cruise_0005,Paul_Burrell,Tom_Cruise,impostor,0,1,0.0010242201,0,
pair_00026282,Paul_Burrell/Paul_Burrell_0004,Tony_Blair/Tony_Blair_0118,Paul_Burrell,Tony_Blair,impostor,0,1,0.0469062775,0,
pair_00026283,Paul_Burrell/Paul_Burrell_0004,Vicente_Fox/Vicente_Fox_0018,Paul_Burrell,Vicente_Fox,impostor,0,1,0.1213878840,0,
pair_00026284,Paul_Burrell/Paul_Burrell_0005,Queen_Elizabeth_II/Queen_Elizabeth_II_0005,Paul_Burrell,Queen_Elizabeth_II,impostor,0,1,-0.0024468843,0,
pair_00026285,Paul_Burrell/Paul_Burrell_0005,Renee_Zellweger/Renee_Zellweger_0001,Paul_Burrell,Renee_Zellweger,impostor,0,1,0.0639470369,0,
pair_00026286,Paul_Burrell/Paul_Burrell_0006,Paul_Wolfowitz/Paul_Wolfowitz_0009,Paul_Burrell,Paul_Wolfowitz,impostor,0,1,-0.0878737643,0,
pair_00026287,Paul_Burrell/Paul_Burrell_0006,Pervez_Musharraf/Pervez_Musharraf_0012,Paul_Burrell,Pervez_Musharraf,impostor,0,1,-0.0125807635,0,
pair_00026288,Paul_Burrell/Paul_Burrell_0006,Tiger_Woods/Tiger_Woods_0006,Paul_Burrell,Tiger_Woods,impostor,0,1,0.1327853948,1,
pair_00026289,Paul_Burrell/Paul_Burrell_0007,Pierce_Brosnan/Pierce_Brosnan_0002,Paul_Burrell,Pierce_Brosnan,impostor,0,1,0.0557661429,0,
pair_00026290,Paul_Burrell/Paul_Burrell_0007,Rubens_Barrichello/Rubens_Barrichello_0003,Paul_Burrell,Rubens_Barrichello,impostor,0,1,0.1614447534,1,
pair_00026291,Paul_Burrell/Paul_Burrell_0007,Sergey_Lavrov/Sergey_Lavrov_0005,Paul_Burrell,Sergey_Lavrov,impostor,0,1,0.0034368588,0,
pair_00026292,Paul_Burrell/Paul_Burrell_0007,Wen_Jiabao/Wen_Jiabao_0011,Paul_Burrell,Wen_Jiabao,impostor,0,1,-0.0832773298,0,
pair_00026293,Paul_Burrell/Paul_Burrell_0008,Pervez_Musharraf/Pervez_Musharraf_0005,Paul_Burrell,Pervez_Musharraf,impostor,0,1,0.0338081643,0,
pair_00026294,Paul_Burrell/Paul_Burrell_0008,Pervez_Musharraf/Pervez_Musharraf_0011,Paul_Burrell,Pervez_Musharraf,impostor,0,1,0.0449434146,0,
pair_00026295,Paul_Burrell/Paul_Burrell_0009,Richard_Gere/Richard_Gere_0007,Paul_Burrell,Richard_Gere,impostor,0,1,0.0105386563,0,
pair_00026296,Paul_Burrell/Paul_Burrell_0009,Serena_Williams/Serena_Williams_0006,Paul_Burrell,Serena_Williams,impostor,0,1,-0.0149987387,0,
pair_00026297,Paul_Burrell/Paul_Burrell_0009,Silvio_Berlusconi/Silvio_Berlusconi_0023,Paul_Burrell,Silvio_Berlusconi,impostor,0,1,-0.0251695681,0,
pair_00026298,Paul_Burrell/Paul_Burrell_0009,Tiger_Woods/Tiger_Woods_0021,Paul_Burrell,Tiger_Woods,impostor,0,1,0.0908598006,0,
pair_00026299,Paul_Burrell/Paul_Burrell_0010,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0001,Paul_Burrell,Recep_Tayyip_Erdogan,impostor,0,1,-0.0095172506,0,
pair_00026300,Paul_Burrell/Paul_Burrell_0010,Tom_Ridge/Tom_Ridge_0029,Paul_Burrell,Tom_Ridge,impostor,0,1,0.0477445088,0,
pair_00026301,Paul_Burrell/Paul_Burrell_0011,Pete_Sampras/Pete_Sampras_0022,Paul_Burrell,Pete_Sampras,impostor,0,1,0.0473896228,0,
pair_00026302,Paul_Burrell/Paul_Burrell_0011,Rubens_Barrichello/Rubens_Barrichello_0008,Paul_Burrell,Rubens_Barrichello,impostor,0,1,0.1207053438,0,
pair_00026303,Paul_Burrell/Paul_Burrell_0011,Rudolph_Giuliani/Rudolph_Giuliani_0002,Paul_Burrell,Rudolph_Giuliani,impostor,0,1,0.0084942058,0,
pair_00026304,Paul_Burrell/Paul_Burrell_0011,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0003,Paul_Burrell,Sergio_Vieira_De_Mello,impostor,0,1,-0.0358728841,0,
pair_00026305,Paul_Burrell/Paul_Burrell_0011,Winona_Ryder/Winona_Ryder_0024 (1),Paul_Burrell,Winona_Ryder,impostor,0,1,0.1276585758,0,
pair_00026306,Paul_Wolfowitz/Paul_Wolfowitz_0001,Richard_Gephardt/Richard_Gephardt_0008,Paul_Wolfowitz,Richard_Gephardt,impostor,0,1,-0.0127839474,0,
pair_00026307,Paul_Wolfowitz/Paul_Wolfowitz_0001,Tiger_Woods/Tiger_Woods_0012,Paul_Wolfowitz,Tiger_Woods,impostor,0,1,0.0380722024,0,
pair_00026308,Paul_Wolfowitz/Paul_Wolfowitz_0001,Trent_Lott/Trent_Lott_0013,Paul_Wolfowitz,Trent_Lott,impostor,0,1,0.2377800494,1,
pair_00026309,Paul_Wolfowitz/Paul_Wolfowitz_0001,Vicente_Fox/Vicente_Fox_0014,Paul_Wolfowitz,Vicente_Fox,impostor,0,1,0.0659580231,0,
pair_00026310,Paul_Wolfowitz/Paul_Wolfowitz_0002,Recep_Tayyip_Erdogan/Recep_Tayyip_Erdogan_0019,Paul_Wolfowitz,Recep_Tayyip_Erdogan,impostor,0,1,0.0409750268,0,
pair_00026311,Paul_Wolfowitz/Paul_Wolfowitz_0002,Sergio_Vieira_De_Mello/Sergio_Vieira_De_Mello_0009,Paul_Wolfowitz,Sergio_Vieira_De_Mello,impostor,0,1,0.0037248321,0,
